Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
1.099999,S,1.099999,0.3541837,0.9427925,0.3694851,0,379.0775,28.95589,13.53462,0,67.5282,84.19028,2.762511,373.994600000671,373.9946,0.0007085319,398.884011445268,398.83,0.0007578557,89.9999,89.99989,209.6536,0.0003998555
1.109999,S,1.109999,0.3575405,0.9216849,0.3723285,0.1607649,379.0352,28.9372,13.89675,6.113312,67.5117,84.19028,2.765245,373.866918035102,373.8074,-6.67084,402.620527954791,402.5681,-0.06595054,89.99704,90.00938,213.6793,0.0000738921
1.119999,S,1.119999,0.3608948,0.8952498,0.3722524,0.1571659,378.9929,28.91851,14.15399,6.087266,67.49521,84.19028,2.76798,373.79410014745,373.7354,-6.624205,406.356392010132,406.3055,-0.1321926,89.98845,90.01864,217.7423,-0.0009168236
1.129999,S,1.129999,0.3642487,0.8635961,0.372149,0.1526587,378.9507,28.89982,14.41241,6.021276,67.47871,84.19028,2.770714,373.718584721735,373.6622,-6.491599,410.091515434988,410.0421,-0.1971086,89.97412,90.02754,221.8427,-0.00256333
1.139999,S,1.139999,0.367602,0.8268311,0.3720215,0.1472618,378.9084,28.88113,14.67203,5.914066,67.46222,84.19028,2.773449,373.640036549475,373.5874,-6.271481,413.826009306613,413.778,-0.2598234,89.95407,90.03598,225.9805,-0.004847989
1.149999,S,1.149999,0.3709549,0.7850603,0.3718737,0.1409933,378.8661,28.86245,14.93298,5.764362,67.44572,84.19028,2.776183,373.558684957052,373.5111,-5.962322,417.559784061069,417.5131,-0.3194466,89.92828,90.04384,230.1556,-0.007744339
1.159999,S,1.159999,0.3743073,0.7385309,0.3717096,0.1338713,378.8239,28.84377,15.19536,5.570901,67.42924,84.19028,2.778918,373.474627388694,373.4332,-5.562593,421.292849529042,421.2474,-0.3750725,89.89691,90.05101,234.3681,-0.01121693
1.169999,S,1.169999,0.3776592,0.6877452,0.3715343,0.1259378,378.7816,28.82509,15.45933,5.333463,67.41274,84.19028,2.781653,373.387763157751,373.3533,-5.072973,425.025214723946,424.9809,-0.4258022,89.86036,90.0574,238.6179,-0.01522131
1.179999,S,1.179999,0.3810106,0.6333253,0.3713541,0.1172784,378.7393,28.80641,15.72515,5.053795,67.39625,84.19028,2.784387,373.298302478926,373.2712,-4.498209,428.756887393706,428.7136,-0.4707843,89.81915,90.06291,242.9051,-0.01970424
1.189999,S,1.189999,0.3843616,0.5759155,0.3711756,0.1079992,378.6971,28.78773,15.99308,4.73477,67.37975,84.19028,2.787122,373.206410012998,373.1866,-3.845264,432.487873902329,432.4455,-0.5092369,89.77386,90.06747,247.2295,-0.02460434
1.199999,S,1.199999,0.3877121,0.5161675,0.3710049,0.0982099,378.6548,28.76906,16.26337,4.379714,67.36326,84.19028,2.789856,373.11206071142,373.099,-3.121866,436.218079331186,436.1765,-0.5404555,89.72507,90.07099,251.5913,-0.02985281
1.209999,S,1.209999,0.3910621,0.4547478,0.3708473,0.08802173,378.6125,28.75039,16.53628,3.992337,67.34676,84.19028,2.792591,373.015516758338,373.0082,-2.336338,439.947507583616,439.9066,-0.5638189,89.6734,90.07343,255.9903,-0.03537418
1.219999,S,1.219999,0.3944114,0.3923019,0.3707073,0.07754826,378.5703,28.73172,16.81204,3.576774,67.33027,84.19028,2.795326,372.916707471045,372.9137,-1.497686,443.676061491812,443.6357,-0.5787957,89.61946,90.07475,260.4267,-0.04108725
1.229999,S,1.229999,0.3977602,0.3294904,0.3705886,0.06689963,378.528,28.71305,17.09082,3.137344,67.31378,84.19028,2.79806,372.81590740831,372.8154,-0.6150931,447.40384292979,447.3639,-0.5849466,89.56387,90.07491,264.9003,-0.04690596
1.239999,S,1.239999,0.4011084,0.2669464,0.3704936,0.05618846,378.4858,28.69439,17.37281,2.678809,67.29729,84.19028,2.800795,372.713121976787,372.713,0.3015372,451.13065290327,451.091,-0.5819312,89.50727,90.07391,269.4112,-0.05274035
1.249999,S,1.249999,0.404456,0.2052971,0.3704239,0.04552281,378.4435,28.67572,17.65812,2.206068,67.28079,84.19028,2.803529,372.608470768756,372.6064,1.242243,454.856591597374,454.8171,-0.5695087,89.45028,90.07174,273.9594,-0.05849754
1.259999,S,1.259999,0.4078029,0.1451293,0.3703799,0.03500965,378.4012,28.65706,17.94681,1.724296,67.2643,84.19028,2.806264,372.501777011581,372.4953,2.196669,458.581558444936,458.5421,-0.547542,89.3935,90.06841,278.5448,-0.06408279
1.269999,S,1.269999,0.4111491,0.08700436,0.3703612,0.0247491,378.359,28.6384,18.23894,1.238678,67.2478,84.19028,2.808998,372.393062125639,372.3797,3.154639,462.305452180924,462.2659,-0.5159956,89.33752,90.06396,283.1674,-0.06940048
1.279999,S,1.279999,0.4144944,0.03145798,0.3703663,0.01483694,378.3167,28.61975,18.53445,0.7544999,67.23131,84.19028,2.811733,372.282543059244,372.2599,4.105937,466.028270839881,465.9885,-0.4749362,89.28291,90.0584,287.8273,-0.07435514
1.289999,S,1.289999,0.417839,-0.02103311,0.3703932,0.00536454,378.2744,28.60109,18.83332,0.2771438,67.21481,84.19028,2.814468,372.169732263469,372.1356,5.04032,469.749911743548,469.7098,-0.424533,89.23021,90.05178,292.5244,-0.07885249
1.299999,S,1.299999,0.4211827,-0.07002984,0.3704391,-0.003586767,378.2322,28.58244,19.13542,-0.1882248,67.19833,84.19028,2.817202,372.054749980933,372.0072,5.94812,473.470471509006,473.4299,-0.3650518,89.17989,90.04418,297.2588,-0.08280041
1.309999,S,1.309999,0.4245256,-0.1151502,0.3705007,-0.01194208,378.1899,28.56379,19.44065,-0.6365002,67.18183,84.19028,2.819937,371.937430826339,371.8749,6.819912,477.189846033512,477.1487,-0.2968527,89.13243,90.03564,302.0302,-0.08610994
1.319999,S,1.319999,0.4278676,-0.1560545,0.3705745,-0.01963627,378.1476,28.54514,19.74885,-1.062837,67.16534,84.19028,2.822671,371.817442381565,371.7388,7.646897,480.907930467846,480.8661,-0.2203837,89.08823,90.02626,306.8389,-0.08869611
1.329999,S,1.329999,0.4312086,-0.1924725,0.370657,-0.0266114,378.1054,28.5265,20.05983,-1.462548,67.14884,84.19028,2.825406,371.694697026212,371.5993,8.420691,484.624719147326,484.5821,-0.1361768,89.04765,90.0161,311.6847,-0.09047892
1.339999,S,1.339999,0.4345486,-0.2241876,0.3707444,-0.03282139,378.0631,28.50785,20.37342,-1.831388,67.13235,84.19028,2.82814,371.568979975673,371.4567,9.133833,488.340205605549,488.2967,-0.04483847,89.011,90.00526,316.5677,-0.09138399
1.349999,S,1.349999,0.4378876,-0.2510429,0.3708335,-0.03822935,378.0209,28.48921,20.68943,-2.165447,67.11585,84.19028,2.830875,371.439964904441,371.3112,9.779585,492.054282553843,492.0098,0.05295738,88.97853,89.99384,321.4878,-0.0913434
1.359999,S,1.359999,0.4412256,-0.272954,0.3709212,-0.04280853,377.9786,28.47057,21.0077,-2.461253,67.09936,84.19028,2.83361,371.3075364096,371.1632,10.35208,495.766941859151,495.7214,0.1564782,88.95042,89.98192,326.445,-0.09029622
1.369999,S,1.369999,0.4445623,-0.2898865,0.3710048,-0.04654455,377.9363,28.45193,21.32805,-2.715929,67.08287,84.19028,2.836344,371.17141744999,371.0129,10.84662,499.478174596235,499.4315,0.2649444,88.92683,89.9696,331.4393,-0.0881891
1.379999,S,1.379999,0.4478981,-0.3018758,0.3710823,-0.04943158,377.8941,28.43329,21.65036,-2.927027,67.06638,84.19028,2.839079,371.031577249887,370.8607,11.25933,503.187971060513,503.1401,0.3775377,88.90778,89.95701,336.4707,-0.0849767
1.389999,S,1.389999,0.4512326,-0.3090118,0.3711521,-0.05147569,377.8518,28.41466,21.9745,-3.092767,67.04988,84.19028,2.841814,370.887658276822,370.7066,11.58757,506.89632085378,506.8472,0.4934134,88.89333,89.94422,341.5392,-0.08062194
1.399999,S,1.399999,0.4545661,-0.3114446,0.3712133,-0.05269223,377.8095,28.39603,22.30042,-3.21192,67.03339,84.19028,2.844548,370.73958294968,370.5508,11.82975,510.603112976345,510.5527,0.6117109,88.88342,89.93135,346.6447,-0.07509632
1.409999,S,1.409999,0.4578983,-0.3093767,0.3712655,-0.05310679,377.7673,28.3774,22.62803,-3.28392,67.01689,84.19028,2.847283,370.587266072733,370.3934,11.98545,514.30843591888,514.2567,0.7315654,88.87793,89.91849,351.7873,-0.06837995
1.419999,S,1.419999,0.4612295,-0.3030679,0.3713089,-0.05275394,377.725,28.35877,22.95734,-3.308824,67.0004,84.19028,2.850017,370.43081775399,370.2346,12.05536,518.012077851378,517.959,0.852119,88.87672,89.90574,356.9669,-0.06046152
1.429999,S,1.429999,0.4645593,-0.2928216,0.3713441,-0.05167796,377.6827,28.34015,23.28834,-3.287401,66.9839,84.19028,2.852752,370.270250024847,370.0744,12.04145,521.714126748627,521.6597,0.9725335,88.87955,89.89319,362.1835,-0.05133826
1.439999,S,1.439999,0.4678878,-0.2789828,0.3713723,-0.04993062,377.6405,28.32153,23.62108,-3.221041,66.96741,84.19028,2.855486,370.105565670186,369.9127,11.94672,525.414570607881,525.3588,1.092001,88.8862,89.88091,367.4371,-0.04101559
1.449999,S,1.449999,0.471215,-0.2619307,0.3713949,-0.04757072,377.5982,28.3029,23.95562,-3.111749,66.95092,84.19028,2.858221,369.936752556492,369.7493,11.77523,529.113397618172,529.0563,1.209753,88.89633,89.86899,372.7277,-0.02950682
1.459999,S,1.459999,0.4745411,-0.2420712,0.3714133,-0.04466294,377.5559,28.28428,24.29206,-2.962118,66.93443,84.19028,2.860955,369.76417212014,369.5843,11.53205,532.810496404087,532.7521,1.325073,88.90963,89.85749,378.0552,-0.01683269
1.469999,S,1.469999,0.4778657,-0.2198426,0.3714291,-0.04127648,377.5137,28.26567,24.63046,-2.775253,66.91793,84.19028,2.86369,369.587841079847,369.4174,11.22305,536.505856197722,536.4462,1.437304,88.92571,89.84649,383.4196,-0.003020806
1.479999,S,1.479999,0.481189,-0.1956949,0.3714442,-0.03748607,377.4714,28.24705,24.97093,-2.55488,66.90144,84.19028,2.866425,369.408025134502,369.2485,10.85515,540.199567016398,540.1387,1.545856,88.94419,89.83602,388.821,0.01189499
1.489999,S,1.489999,0.484511,-0.1700895,0.37146,-0.03336847,377.4292,28.22844,25.31357,-2.305122,66.88494,84.19028,2.869159,369.22491055374,369.0774,10.43587,543.891519916249,543.8295,1.650215,88.96464,89.82614,394.2593,0.02787535
1.499999,S,1.499999,0.4878316,-0.143491,0.3714778,-0.02900232,377.3869,28.20983,25.65846,-2.030503,66.86845,84.19028,2.871894,369.038590590084,368.9038,9.973349,547.581707121587,547.5186,1.749949,88.98663,89.81688,399.7345,0.04487617
1.509999,S,1.509999,0.4911508,-0.1163556,0.3714989,-0.02446688,376.9904,28.19122,26.0057,-1.735857,66.85196,84.19028,2.874629,368.445198552806,368.3235,9.469091,551.265921567218,551.2018,1.84464,89.00974,89.80826,405.2466,0.06284911
1.519999,S,1.519999,0.4944648,-0.0891352,0.3715239,-0.0198399,376.5938,28.17262,26.35492,-1.426234,66.83546,84.19028,2.877363,367.848837981252,367.7402,8.939402,554.944258249826,554.8792,1.934034,89.03352,89.80029,410.7953,0.08174248
1.529999,S,1.529999,0.4977738,-0.06226473,0.3715535,-0.01519847,376.1972,28.15404,26.70619,-1.106928,66.81897,84.19028,2.880098,367.249529798714,367.1536,8.393518,558.616613714838,558.5507,2.017969,89.05756,89.793,416.3809,0.1015025
1.539999,S,1.539999,0.5010775,-0.03614932,0.3715878,-0.01061674,375.8007,28.13548,27.05949,-0.783306,66.80247,84.19028,2.882832,366.647646315554,366.5638,7.840732,562.283086064618,562.2164,2.096376,89.08142,89.78636,422.003,0.1220742
1.549999,S,1.549999,0.5043762,-0.01116442,0.3716268,-0.006163778,375.4041,28.11694,27.41484,-0.4606402,66.78598,84.19028,2.885567,366.043101195111,365.9705,7.290066,565.943475001196,565.8761,2.169277,89.10473,89.78036,427.6618,0.1434025
1.559999,S,1.559999,0.5076696,0.01233654,0.37167,-0.001903623,375.0076,28.09842,27.77221,-0.1440868,66.76949,84.19028,2.888301,365.436150253385,365.3738,6.750273,569.597781708941,569.5298,2.23678,89.12711,89.77498,433.3571,0.1654328
1.569999,S,1.569999,0.5109578,0.03405556,0.371717,0.002103469,374.611,28.07992,28.13152,0.1612361,66.75299,84.19028,2.891036,364.826897052082,364.7737,6.229976,573.246108875615,573.1776,2.29908,89.14824,89.77018,439.0889,0.1881121
1.579999,S,1.579999,0.5142407,0.05372276,0.371767,0.00580669,374.2144,28.06144,28.49275,0.450706,66.7365,84.19028,2.893771,364.215184567018,364.17,5.736878,576.888260570782,576.8193,2.356449,89.1678,89.76593,444.8571,0.2113897
1.589999,S,1.589999,0.5175184,0.07112847,0.3718192,0.009160026,373.8179,28.04298,28.8558,0.7198721,66.72001,84.19028,2.896505,363.601214480634,363.5629,5.278344,580.524242099314,580.4549,2.409232,89.18555,89.76219,450.6616,0.2352181
1.599999,S,1.599999,0.5207908,0.08609578,0.3718727,0.01212773,373.4213,28.02454,29.22059,0.9649135,66.70351,84.19028,2.89924,362.984945061294,362.9524,4.860625,584.15405985821,584.0844,2.457838,89.20125,89.7589,456.5024,0.2595535
1.609999,S,1.609999,0.5240577,0.09850656,0.3719267,0.01467965,373.0247,28.00611,29.58707,1.182312,66.68702,84.19028,2.901974,362.366311236407,362.3385,4.489425,587.777721169634,587.7078,2.502732,89.21474,89.756,462.3795,0.2843563
1.619999,S,1.619999,0.5273194,0.108287,0.3719804,0.01679565,372.6282,27.98771,29.95516,1.369234,66.67052,84.19028,2.904709,361.745327121666,361.7213,4.169271,591.395134117665,591.325,2.544425,89.22588,89.75346,468.2928,0.3095921
1.629999,S,1.629999,0.5305757,0.1154198,0.3720333,0.01846315,372.2316,27.96933,30.32477,1.523383,66.65403,84.19028,2.907444,361.122000802337,361.1009,3.903778,595.006307310904,594.936,2.583463,89.23461,89.7512,474.2421,0.3352315
1.639999,S,1.639999,0.5338265,0.1199293,0.3720847,0.0196792,371.8351,27.95097,30.69587,1.643207,66.63754,84.19028,2.910178,360.496140091756,360.4772,3.695308,598.611249700086,598.5408,2.620416,89.24089,89.74916,480.2275,0.3612509
1.649999,S,1.649999,0.537072,0.121888,0.3721343,0.02044798,371.4385,27.93262,31.06839,1.727728,66.62105,84.19028,2.912913,359.867863585424,359.8504,3.545259,602.209870427252,602.1393,2.655869,89.24473,89.74728,486.2489,0.3876324
1.659999,S,1.659999,0.540312,0.1214149,0.372182,0.02078185,371.0419,27.9143,31.44229,1.776679,66.60455,84.19028,2.915647,359.237003989822,359.2204,3.453876,605.802178566589,605.7315,2.690408,89.24619,89.74551,492.3062,0.4143637
1.669999,S,1.669999,0.5435466,0.1186606,0.3722278,0.02070107,370.6454,27.89599,31.81756,1.790512,66.58806,84.19028,2.918382,358.603710683878,358.5874,3.420216,609.388182985771,609.3174,2.72461,89.24537,89.7438,498.3994,0.4414388
1.679999,S,1.679999,0.5467756,0.113821,0.3722719,0.02023139,370.2488,27.87771,32.1942,1.770233,66.57156,84.19028,2.921117,357.967852841728,357.9513,3.442455,612.967792221979,612.8969,2.759035,89.24241,89.74207,504.5284,0.468857
1.689999,S,1.689999,0.5499992,0.1071082,0.3723143,0.01940616,369.8522,27.85944,32.57219,1.717614,66.55507,84.19028,2.923851,357.329413560612,357.3121,3.517526,616.541014228818,616.47,2.79421,89.23748,89.7403,510.6931,0.4966233
1.699999,S,1.699999,0.5532172,0.09877059,0.3723556,0.01826156,369.4557,27.84119,32.95156,1.634807,66.53857,84.19028,2.926586,356.688491825029,356.6699,3.64179,620.107856389386,620.0367,2.830628,89.23078,89.73843,516.8934,0.5247475
1.709999,S,1.709999,0.5564298,0.08907887,0.3723961,0.01683995,369.0591,27.82297,33.33231,1.524663,66.52208,84.19028,2.92932,356.044990893184,356.0246,3.810477,623.668225305105,623.5969,2.868733,89.22254,89.73643,523.1294,0.5532443
1.719999,S,1.719999,0.5596367,0.07830437,0.3724361,0.01518749,368.6626,27.80476,33.71446,1.390549,66.50559,84.19028,2.932055,355.399014088373,355.3763,4.018036,627.222226679615,627.1507,2.908913,89.21301,89.73425,529.4009,0.5821325
1.729999,S,1.729999,0.5628381,0.06673322,0.3724762,0.01335043,368.266,27.78657,34.09805,1.236019,66.4891,84.19028,2.934789,354.750462475416,354.7249,4.258632,630.769665384943,630.6979,2.951499,89.20243,89.73187,535.7079,0.6114346
1.739999,S,1.739999,0.5660338,0.05465154,0.3725165,0.01137757,367.8694,27.76841,34.48307,1.065056,66.4726,84.19028,2.937524,354.099523523379,354.0706,4.52579,634.310645281962,634.2386,2.996757,89.19109,89.72928,542.0503,0.6411759
1.749999,S,1.749999,0.569224,0.04234612,0.3725575,0.009317684,367.4729,27.75026,34.86954,0.8818349,66.45611,84.19028,2.940259,353.446068370878,353.4133,4.812757,637.845069254135,637.7727,3.044885,89.17924,89.72646,548.428,0.6713841
1.759999,S,1.759999,0.5724085,0.03008329,0.3725992,0.007219668,367.1964,27.73213,35.25746,0.690747,66.43961,84.19028,2.942993,352.929360002149,352.8923,5.114465,641.37433928908,641.3016,3.09603,89.16716,89.7234,554.8411,0.7020887
1.769999,S,1.769999,0.5755885,0.01812314,0.3726418,0.005128933,366.9198,27.71402,35.64699,0.4960412,66.42312,84.19028,2.945728,352.410115099411,352.3684,5.422168,644.898456258707,644.8253,3.150252,89.1551,89.72009,561.2893,0.7333201
1.779999,S,1.779999,0.5787642,0.006706281,0.3726854,0.00308982,366.6433,27.69592,36.03812,0.3020506,66.40662,84.19028,2.948462,351.888438617749,351.8418,5.728962,648.417420039596,648.3438,3.207542,89.1433,89.71655,567.7728,0.765109
1.789999,S,1.789999,0.5819354,-0.003959587,0.3727298,0.001143351,366.3668,27.67783,36.43083,0.1129662,66.39014,84.19028,2.951197,351.364115277308,351.3124,6.028193,651.931029576588,651.8569,3.267824,89.132,89.71278,574.2913,0.7974858
1.799999,S,1.799999,0.5851021,-0.01368596,0.372775,-0.0006750651,366.0903,27.65976,36.82509,-0.06740694,66.37364,84.19028,2.953932,350.837318239444,350.7805,6.313849,655.439382905545,655.3647,3.330962,89.12138,89.70879,580.845,0.8304797
1.809999,S,1.809999,0.5882642,-0.02232259,0.3728207,-0.002333292,365.8138,27.6417,37.22087,-0.2354428,66.35715,84.19028,2.956666,350.307807143155,350.246,6.580215,658.942377271711,658.8671,3.396764,89.11161,89.70462,587.4337,0.8641184
1.819999,S,1.819999,0.5914218,-0.02973692,0.3728667,-0.003805714,365.5373,27.62366,37.61815,-0.3880416,66.34065,84.19028,2.959401,349.775542663791,349.709,6.822431,662.440109154005,662.3642,3.464988,89.10287,89.70027,594.0573,0.8984271
1.829999,S,1.829999,0.5945748,-0.03584754,0.372913,-0.005069738,365.2607,27.60563,38.01691,-0.5223023,66.32416,84.19028,2.962135,349.240581941624,349.1697,7.035956,665.932474382696,665.8559,3.535347,89.09525,89.69579,600.7159,0.9334288
1.839999,S,1.839999,0.5977233,-0.04060252,0.3729593,-0.006111488,364.9843,27.58761,38.41708,-0.6361305,66.30766,84.19028,2.96487,348.702703311176,348.628,7.217542,669.419468278365,669.3422,3.607522,89.08885,89.69119,607.4093,0.9691432
1.849999,S,1.849999,0.6008672,-0.0439786,0.3730436,-0.006922084,364.7077,27.56961,38.82264,-0.7278936,66.29117,84.19028,2.967604,348.157201387902,348.0793,7.364631,672.900985755697,672.823,3.681168,89.0837,89.68652,614.1375,1.005587
1.859999,S,1.859999,0.6040063,-0.04598846,0.3731862,-0.007497542,363.595,27.55162,39.23579,-0.7964133,66.27468,84.19028,2.970339,346.625181954109,346.5449,7.459829,676.367220166739,676.2885,3.755766,89.07985,89.68181,620.9004,1.042771
1.869999,S,1.869999,0.607132,-0.04667112,0.3733279,-0.007840072,362.4822,27.53366,39.6493,-0.841173,66.25819,84.19028,2.973074,345.089598325284,345.0077,7.517833,679.81806594754,679.7386,3.830944,89.07726,89.67709,627.6978,1.080705
1.879999,S,1.879999,0.610244,-0.04610626,0.3734686,-0.007956339,361.3694,27.51576,40.06309,-0.8621482,66.24169,84.19028,2.975808,343.55042255168,343.4677,7.538693,683.25351747586,683.1733,3.906331,89.07591,89.67239,634.5295,1.119391
1.889999,S,1.889999,0.6133426,-0.04439218,0.3736084,-0.00785993,360.2566,27.49792,40.47715,-0.8600996,66.2252,84.19028,2.978543,342.007664943892,341.9249,7.523672,686.673469286328,686.5925,3.981568,89.07572,89.66774,641.3954,1.158831
1.899999,S,1.899999,0.6164273,-0.04164561,0.3737472,-0.007567617,359.1438,27.48013,40.8914,-0.8361979,66.2087,84.19028,2.981277,340.461561042383,340.3795,7.474659,690.078016114103,689.9963,4.056314,89.0766,89.66318,648.2953,1.19902
1.909999,S,1.909999,0.6194985,-0.03800786,0.3738851,-0.007099303,358.031,27.46239,41.30589,-0.7920358,66.19221,84.19028,2.984012,338.911970819267,338.8313,7.394194,693.467053115459,693.3846,4.130256,89.07844,89.65871,655.2292,1.239953
1.919999,S,1.919999,0.6225559,-0.03363068,0.3740222,-0.006479085,356.9182,27.44471,41.72055,-0.7297624,66.17571,84.19028,2.986747,337.359079745813,337.2804,7.285634,696.840575876696,696.7574,4.203113,89.0811,89.65437,662.1968,1.28162
1.929999,S,1.929999,0.6255997,-0.02867602,0.3741587,-0.005732842,355.8054,27.42709,42.13536,-0.6518329,66.15923,84.19028,2.989481,335.802988352335,335.7268,7.152814,700.198480553307,700.1146,4.274641,89.08445,89.65018,669.1979,1.324009
